time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1970-07-14T00:00:00Z,-34.4632,139.0584,10.399090766906738
1970-07-15T00:00:00Z,-34.4632,139.0584,11.699884414672852
1970-07-16T00:00:00Z,-34.4632,139.0584,12.490135192871094
1970-07-17T00:00:00Z,-34.4632,139.0584,15.322103500366211
1970-07-18T00:00:00Z,-34.4632,139.0584,9.205958366394043
1970-07-19T00:00:00Z,-34.4632,139.0584,11.067392349243164
1970-07-20T00:00:00Z,-34.4632,139.0584,12.841737747192383
1970-07-21T00:00:00Z,-34.4632,139.0584,13.265989303588867
1970-07-22T00:00:00Z,-34.4632,139.0584,13.964311599731445
1970-07-23T00:00:00Z,-34.4632,139.0584,16.27462387084961
1970-07-24T00:00:00Z,-34.4632,139.0584,16.48666763305664
1970-07-25T00:00:00Z,-34.4632,139.0584,13.652656555175781
1970-07-26T00:00:00Z,-34.4632,139.0584,14.256089210510254
1970-07-27T00:00:00Z,-34.4632,139.0584,15.401283264160156
1970-07-28T00:00:00Z,-34.4632,139.0584,15.43463134765625
1970-07-29T00:00:00Z,-34.4632,139.0584,16.50358009338379
1970-07-30T00:00:00Z,-34.4632,139.0584,16.1028995513916
1970-07-31T00:00:00Z,-34.4632,139.0584,15.709385871887207
1970-08-01T00:00:00Z,-34.4632,139.0584,15.321358680725098
1970-08-02T00:00:00Z,-34.4632,139.0584,12.971172332763672
1970-08-03T00:00:00Z,-34.4632,139.0584,13.088943481445312
1970-08-04T00:00:00Z,-34.4632,139.0584,10.633474349975586
1970-08-05T00:00:00Z,-34.4632,139.0584,12.635858535766602
1970-08-06T00:00:00Z,-34.4632,139.0584,10.625777244567871
1970-08-07T00:00:00Z,-34.4632,139.0584,12.182683944702148
1970-08-08T00:00:00Z,-34.4632,139.0584,14.398573875427246
1970-08-09T00:00:00Z,-34.4632,139.0584,16.630029678344727
1970-08-10T00:00:00Z,-34.4632,139.0584,9.934666633605957
1970-08-11T00:00:00Z,-34.4632,139.0584,10.77628231048584
1970-08-12T00:00:00Z,-34.4632,139.0584,11.554179191589355
