time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],lwe_thickness_of_precipitation_amount[unit="mm day-1"]
1970-10-04T00:00:00Z,-20.3004,148.5484,0.0
1970-10-05T00:00:00Z,-20.3004,148.5484,0.0
1970-10-06T00:00:00Z,-20.3004,148.5484,0.0
1970-10-07T00:00:00Z,-20.3004,148.5484,0.0
1970-10-08T00:00:00Z,-20.3004,148.5484,0.0
1970-10-09T00:00:00Z,-20.3004,148.5484,0.0
1970-10-10T00:00:00Z,-20.3004,148.5484,0.0
1970-10-11T00:00:00Z,-20.3004,148.5484,4.260058879852295
1970-10-12T00:00:00Z,-20.3004,148.5484,4.626841068267822
1970-10-13T00:00:00Z,-20.3004,148.5484,15.557942390441895
1970-10-14T00:00:00Z,-20.3004,148.5484,0.0
1970-10-15T00:00:00Z,-20.3004,148.5484,0.0
1970-10-16T00:00:00Z,-20.3004,148.5484,0.0
1970-10-17T00:00:00Z,-20.3004,148.5484,0.0
1970-10-18T00:00:00Z,-20.3004,148.5484,0.45305192470550537
1970-10-19T00:00:00Z,-20.3004,148.5484,0.0
1970-10-20T00:00:00Z,-20.3004,148.5484,10.691807746887207
1970-10-21T00:00:00Z,-20.3004,148.5484,18.243825912475586
1970-10-22T00:00:00Z,-20.3004,148.5484,0.0
1970-10-23T00:00:00Z,-20.3004,148.5484,0.0
1970-10-24T00:00:00Z,-20.3004,148.5484,0.0
1970-10-25T00:00:00Z,-20.3004,148.5484,0.0
1970-10-26T00:00:00Z,-20.3004,148.5484,0.0
1970-10-27T00:00:00Z,-20.3004,148.5484,0.0
1970-10-28T00:00:00Z,-20.3004,148.5484,0.0
1970-10-29T00:00:00Z,-20.3004,148.5484,0.0
1970-10-30T00:00:00Z,-20.3004,148.5484,0.0
1970-10-31T00:00:00Z,-20.3004,148.5484,0.0
1970-11-01T00:00:00Z,-20.3004,148.5484,0.0
1970-11-02T00:00:00Z,-20.3004,148.5484,0.0
1970-11-03T00:00:00Z,-20.3004,148.5484,0.2266596257686615
1970-11-04T00:00:00Z,-20.3004,148.5484,23.291820526123047
1970-11-05T00:00:00Z,-20.3004,148.5484,5.481480121612549
1970-11-06T00:00:00Z,-20.3004,148.5484,9.744538307189941
1970-11-07T00:00:00Z,-20.3004,148.5484,29.19699478149414
1970-11-08T00:00:00Z,-20.3004,148.5484,11.944907188415527
1970-11-09T00:00:00Z,-20.3004,148.5484,0.0
1970-11-10T00:00:00Z,-20.3004,148.5484,0.0
1970-11-11T00:00:00Z,-20.3004,148.5484,0.0
1970-11-12T00:00:00Z,-20.3004,148.5484,0.0
1970-11-13T00:00:00Z,-20.3004,148.5484,0.0
1970-11-14T00:00:00Z,-20.3004,148.5484,0.0
1970-11-15T00:00:00Z,-20.3004,148.5484,2.0214662551879883
1970-11-16T00:00:00Z,-20.3004,148.5484,9.289162635803223
1970-11-17T00:00:00Z,-20.3004,148.5484,0.0
1970-11-18T00:00:00Z,-20.3004,148.5484,0.0
1970-11-19T00:00:00Z,-20.3004,148.5484,0.0
1970-11-20T00:00:00Z,-20.3004,148.5484,0.7337362170219421
1970-11-21T00:00:00Z,-20.3004,148.5484,3.353774309158325
1970-11-22T00:00:00Z,-20.3004,148.5484,0.9443671703338623
1970-11-23T00:00:00Z,-20.3004,148.5484,4.533298969268799
1970-11-24T00:00:00Z,-20.3004,148.5484,0.5503853559494019
1970-11-25T00:00:00Z,-20.3004,148.5484,0.0
1970-11-26T00:00:00Z,-20.3004,148.5484,0.9720504879951477
1970-11-27T00:00:00Z,-20.3004,148.5484,0.0
1970-11-28T00:00:00Z,-20.3004,148.5484,0.0
1970-11-29T00:00:00Z,-20.3004,148.5484,0.0
1970-11-30T00:00:00Z,-20.3004,148.5484,4.315859317779541
1970-12-01T00:00:00Z,-20.3004,148.5484,0.0
1970-12-02T00:00:00Z,-20.3004,148.5484,5.675125598907471
1970-12-03T00:00:00Z,-20.3004,148.5484,8.424070358276367
1970-12-04T00:00:00Z,-20.3004,148.5484,3.552304267883301
1970-12-05T00:00:00Z,-20.3004,148.5484,0.0
1970-12-06T00:00:00Z,-20.3004,148.5484,0.0
1970-12-07T00:00:00Z,-20.3004,148.5484,0.0
1970-12-08T00:00:00Z,-20.3004,148.5484,0.8821998834609985
1970-12-09T00:00:00Z,-20.3004,148.5484,6.2488627433776855
1970-12-10T00:00:00Z,-20.3004,148.5484,0.0
1970-12-11T00:00:00Z,-20.3004,148.5484,0.0
1970-12-12T00:00:00Z,-20.3004,148.5484,0.0
1970-12-13T00:00:00Z,-20.3004,148.5484,0.0
1970-12-14T00:00:00Z,-20.3004,148.5484,0.0
1970-12-15T00:00:00Z,-20.3004,148.5484,0.0
1970-12-16T00:00:00Z,-20.3004,148.5484,0.0
1970-12-17T00:00:00Z,-20.3004,148.5484,0.0
1970-12-18T00:00:00Z,-20.3004,148.5484,0.0
1970-12-19T00:00:00Z,-20.3004,148.5484,0.0
1970-12-20T00:00:00Z,-20.3004,148.5484,4.724407196044922
1970-12-21T00:00:00Z,-20.3004,148.5484,4.494866847991943
1970-12-22T00:00:00Z,-20.3004,148.5484,2.2444913387298584
1970-12-23T00:00:00Z,-20.3004,148.5484,1.3283851146697998
1970-12-24T00:00:00Z,-20.3004,148.5484,4.9157891273498535
1970-12-25T00:00:00Z,-20.3004,148.5484,47.16488265991211
1970-12-26T00:00:00Z,-20.3004,148.5484,6.954883575439453
1970-12-27T00:00:00Z,-20.3004,148.5484,35.98808288574219
1970-12-28T00:00:00Z,-20.3004,148.5484,75.24872589111328
1970-12-29T00:00:00Z,-20.3004,148.5484,6.805746078491211
1970-12-30T00:00:00Z,-20.3004,148.5484,0.0
1970-12-31T00:00:00Z,-20.3004,148.5484,0.0
1971-01-01T00:00:00Z,-20.3004,148.5484,0.0
1971-01-02T00:00:00Z,-20.3004,148.5484,0.0
1971-01-03T00:00:00Z,-20.3004,148.5484,1.400944709777832
1971-01-04T00:00:00Z,-20.3004,148.5484,0.0
1971-01-05T00:00:00Z,-20.3004,148.5484,0.0
1971-01-06T00:00:00Z,-20.3004,148.5484,4.5442118644714355
1971-01-07T00:00:00Z,-20.3004,148.5484,12.486210823059082
1971-01-08T00:00:00Z,-20.3004,148.5484,20.598913192749023
1971-01-09T00:00:00Z,-20.3004,148.5484,0.782887876033783
1971-01-10T00:00:00Z,-20.3004,148.5484,0.0
1971-01-11T00:00:00Z,-20.3004,148.5484,0.0
1971-01-12T00:00:00Z,-20.3004,148.5484,0.0
1971-01-13T00:00:00Z,-20.3004,148.5484,0.0
1971-01-14T00:00:00Z,-20.3004,148.5484,4.389033317565918
1971-01-15T00:00:00Z,-20.3004,148.5484,1.765566349029541
1971-01-16T00:00:00Z,-20.3004,148.5484,2.1822140216827393
1971-01-17T00:00:00Z,-20.3004,148.5484,0.0
1971-01-18T00:00:00Z,-20.3004,148.5484,1.4517630338668823
1971-01-19T00:00:00Z,-20.3004,148.5484,7.159757614135742
1971-01-20T00:00:00Z,-20.3004,148.5484,0.0
1971-01-21T00:00:00Z,-20.3004,148.5484,0.0
1971-01-22T00:00:00Z,-20.3004,148.5484,0.0
1971-01-23T00:00:00Z,-20.3004,148.5484,2.2846570014953613
1971-01-24T00:00:00Z,-20.3004,148.5484,4.355597019195557
1971-01-25T00:00:00Z,-20.3004,148.5484,0.0
1971-01-26T00:00:00Z,-20.3004,148.5484,4.551141262054443
1971-01-27T00:00:00Z,-20.3004,148.5484,8.774741172790527
1971-01-28T00:00:00Z,-20.3004,148.5484,17.161575317382812
1971-01-29T00:00:00Z,-20.3004,148.5484,10.171734809875488
1971-01-30T00:00:00Z,-20.3004,148.5484,6.147079944610596
1971-01-31T00:00:00Z,-20.3004,148.5484,10.263959884643555
1971-02-01T00:00:00Z,-20.3004,148.5484,8.027984619140625
1971-02-02T00:00:00Z,-20.3004,148.5484,20.49081802368164
1971-02-03T00:00:00Z,-20.3004,148.5484,23.299619674682617
1971-02-04T00:00:00Z,-20.3004,148.5484,7.885391712188721
1971-02-05T00:00:00Z,-20.3004,148.5484,1.3051295280456543
1971-02-06T00:00:00Z,-20.3004,148.5484,0.7538636326789856
1971-02-07T00:00:00Z,-20.3004,148.5484,6.692340850830078
1971-02-08T00:00:00Z,-20.3004,148.5484,79.3441162109375
1971-02-09T00:00:00Z,-20.3004,148.5484,22.82468605041504
1971-02-10T00:00:00Z,-20.3004,148.5484,10.078227996826172
