time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],lwe_thickness_of_precipitation_amount[unit="mm day-1"]
1970-10-25T00:00:00Z,-34.9703,138.6813,0.0
1970-10-26T00:00:00Z,-34.9703,138.6813,0.0
1970-10-27T00:00:00Z,-34.9703,138.6813,0.0
1970-10-28T00:00:00Z,-34.9703,138.6813,0.42903390526771545
1970-10-29T00:00:00Z,-34.9703,138.6813,0.14973236620426178
1970-10-30T00:00:00Z,-34.9703,138.6813,0.6003177165985107
1970-10-31T00:00:00Z,-34.9703,138.6813,0.0
1970-11-01T00:00:00Z,-34.9703,138.6813,0.0
1970-11-02T00:00:00Z,-34.9703,138.6813,0.0
1970-11-03T00:00:00Z,-34.9703,138.6813,0.0
1970-11-04T00:00:00Z,-34.9703,138.6813,0.0
1970-11-05T00:00:00Z,-34.9703,138.6813,2.919306755065918
1970-11-06T00:00:00Z,-34.9703,138.6813,0.37206849455833435
1970-11-07T00:00:00Z,-34.9703,138.6813,0.0
1970-11-08T00:00:00Z,-34.9703,138.6813,0.0
1970-11-09T00:00:00Z,-34.9703,138.6813,0.0
1970-11-10T00:00:00Z,-34.9703,138.6813,0.9972203969955444
1970-11-11T00:00:00Z,-34.9703,138.6813,9.729325294494629
1970-11-12T00:00:00Z,-34.9703,138.6813,2.5475852489471436
1970-11-13T00:00:00Z,-34.9703,138.6813,0.0
1970-11-14T00:00:00Z,-34.9703,138.6813,8.661408424377441
1970-11-15T00:00:00Z,-34.9703,138.6813,23.02096939086914
1970-11-16T00:00:00Z,-34.9703,138.6813,3.043426752090454
1970-11-17T00:00:00Z,-34.9703,138.6813,0.8298641443252563
1970-11-18T00:00:00Z,-34.9703,138.6813,0.0
1970-11-19T00:00:00Z,-34.9703,138.6813,0.0
1970-11-20T00:00:00Z,-34.9703,138.6813,0.0
1970-11-21T00:00:00Z,-34.9703,138.6813,0.0
1970-11-22T00:00:00Z,-34.9703,138.6813,0.0
1970-11-23T00:00:00Z,-34.9703,138.6813,0.0
1970-11-24T00:00:00Z,-34.9703,138.6813,1.099982500076294
1970-11-25T00:00:00Z,-34.9703,138.6813,0.0
1970-11-26T00:00:00Z,-34.9703,138.6813,0.0
1970-11-27T00:00:00Z,-34.9703,138.6813,0.0
1970-11-28T00:00:00Z,-34.9703,138.6813,0.0
1970-11-29T00:00:00Z,-34.9703,138.6813,0.0
1970-11-30T00:00:00Z,-34.9703,138.6813,0.0
1970-12-01T00:00:00Z,-34.9703,138.6813,0.0
1970-12-02T00:00:00Z,-34.9703,138.6813,0.0
1970-12-03T00:00:00Z,-34.9703,138.6813,0.0
1970-12-04T00:00:00Z,-34.9703,138.6813,10.354677200317383
1970-12-05T00:00:00Z,-34.9703,138.6813,37.0380744934082
1970-12-06T00:00:00Z,-34.9703,138.6813,0.0
1970-12-07T00:00:00Z,-34.9703,138.6813,0.0
1970-12-08T00:00:00Z,-34.9703,138.6813,0.0
1970-12-09T00:00:00Z,-34.9703,138.6813,0.0
1970-12-10T00:00:00Z,-34.9703,138.6813,0.5118678212165833
1970-12-11T00:00:00Z,-34.9703,138.6813,9.172555923461914
1970-12-12T00:00:00Z,-34.9703,138.6813,3.059246778488159
1970-12-13T00:00:00Z,-34.9703,138.6813,0.0
1970-12-14T00:00:00Z,-34.9703,138.6813,0.0
1970-12-15T00:00:00Z,-34.9703,138.6813,0.0
1970-12-16T00:00:00Z,-34.9703,138.6813,0.0
1970-12-17T00:00:00Z,-34.9703,138.6813,0.0
1970-12-18T00:00:00Z,-34.9703,138.6813,0.9499497413635254
1970-12-19T00:00:00Z,-34.9703,138.6813,0.5615695118904114
1970-12-20T00:00:00Z,-34.9703,138.6813,0.0
1970-12-21T00:00:00Z,-34.9703,138.6813,0.0
1970-12-22T00:00:00Z,-34.9703,138.6813,0.0
1970-12-23T00:00:00Z,-34.9703,138.6813,0.0
1970-12-24T00:00:00Z,-34.9703,138.6813,0.0
1970-12-25T00:00:00Z,-34.9703,138.6813,0.0
1970-12-26T00:00:00Z,-34.9703,138.6813,0.0
1970-12-27T00:00:00Z,-34.9703,138.6813,0.0
1970-12-28T00:00:00Z,-34.9703,138.6813,0.0
1970-12-29T00:00:00Z,-34.9703,138.6813,2.6803154945373535
1970-12-30T00:00:00Z,-34.9703,138.6813,1.3015294075012207
1970-12-31T00:00:00Z,-34.9703,138.6813,1.075024962425232
1971-01-01T00:00:00Z,-34.9703,138.6813,4.8261213302612305
1971-01-02T00:00:00Z,-34.9703,138.6813,0.0
1971-01-03T00:00:00Z,-34.9703,138.6813,0.0
1971-01-04T00:00:00Z,-34.9703,138.6813,0.0
1971-01-05T00:00:00Z,-34.9703,138.6813,0.0
1971-01-06T00:00:00Z,-34.9703,138.6813,0.0
1971-01-07T00:00:00Z,-34.9703,138.6813,0.0
1971-01-08T00:00:00Z,-34.9703,138.6813,0.0
1971-01-09T00:00:00Z,-34.9703,138.6813,0.0
1971-01-10T00:00:00Z,-34.9703,138.6813,0.0
1971-01-11T00:00:00Z,-34.9703,138.6813,0.0
1971-01-12T00:00:00Z,-34.9703,138.6813,0.0
1971-01-13T00:00:00Z,-34.9703,138.6813,0.0
1971-01-14T00:00:00Z,-34.9703,138.6813,0.0
1971-01-15T00:00:00Z,-34.9703,138.6813,1.1663637161254883
1971-01-16T00:00:00Z,-34.9703,138.6813,2.192880153656006
1971-01-17T00:00:00Z,-34.9703,138.6813,0.0
1971-01-18T00:00:00Z,-34.9703,138.6813,0.0
1971-01-19T00:00:00Z,-34.9703,138.6813,0.0
1971-01-20T00:00:00Z,-34.9703,138.6813,0.0
1971-01-21T00:00:00Z,-34.9703,138.6813,0.0
1971-01-22T00:00:00Z,-34.9703,138.6813,0.0
1971-01-23T00:00:00Z,-34.9703,138.6813,0.0
1971-01-24T00:00:00Z,-34.9703,138.6813,0.0
