time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1970-08-09T00:00:00Z,-17.7371,145.4363,19.622764587402344
1970-08-10T00:00:00Z,-17.7371,145.4363,22.528093338012695
1970-08-11T00:00:00Z,-17.7371,145.4363,24.00263786315918
1970-08-12T00:00:00Z,-17.7371,145.4363,25.07829475402832
1970-08-13T00:00:00Z,-17.7371,145.4363,21.287473678588867
1970-08-14T00:00:00Z,-17.7371,145.4363,20.054771423339844
1970-08-15T00:00:00Z,-17.7371,145.4363,21.02787208557129
1970-08-16T00:00:00Z,-17.7371,145.4363,21.823421478271484
1970-08-17T00:00:00Z,-17.7371,145.4363,22.297569274902344
1970-08-18T00:00:00Z,-17.7371,145.4363,23.55622673034668
1970-08-19T00:00:00Z,-17.7371,145.4363,22.20208740234375
1970-08-20T00:00:00Z,-17.7371,145.4363,23.283676147460938
1970-08-21T00:00:00Z,-17.7371,145.4363,23.04761505126953
1970-08-22T00:00:00Z,-17.7371,145.4363,23.46194076538086
1970-08-23T00:00:00Z,-17.7371,145.4363,26.022958755493164
1970-08-24T00:00:00Z,-17.7371,145.4363,26.12068748474121
1970-08-25T00:00:00Z,-17.7371,145.4363,27.519332885742188
1970-08-26T00:00:00Z,-17.7371,145.4363,27.26071548461914
1970-08-27T00:00:00Z,-17.7371,145.4363,28.49884033203125
1970-08-28T00:00:00Z,-17.7371,145.4363,28.7474365234375
1970-08-29T00:00:00Z,-17.7371,145.4363,28.077285766601562
1970-08-30T00:00:00Z,-17.7371,145.4363,25.328990936279297
1970-08-31T00:00:00Z,-17.7371,145.4363,22.941051483154297
1970-09-01T00:00:00Z,-17.7371,145.4363,22.738265991210938
1970-09-02T00:00:00Z,-17.7371,145.4363,22.368810653686523
1970-09-03T00:00:00Z,-17.7371,145.4363,22.067977905273438
1970-09-04T00:00:00Z,-17.7371,145.4363,25.025524139404297
1970-09-05T00:00:00Z,-17.7371,145.4363,25.18233871459961
1970-09-06T00:00:00Z,-17.7371,145.4363,25.57707405090332
1970-09-07T00:00:00Z,-17.7371,145.4363,27.224262237548828
